slide_submitter_id	proximity	pair (comparison)
TCGA-RP-A695-06A-01-TS1	0.7600160256410255	T_cells-endothelial_cells (low-low)
TCGA-RP-A695-06A-01-TS1	0.8515300211272404	CAFs-T_cells (low-high)
TCGA-RP-A695-06A-01-TS1	0.6476032927645831	CAFs-endothelial_cells (low-high)
TCGA-RP-A695-06A-01-TS1	0.4803888888888889	T_cells-endothelial_cells (low-high)
TCGA-RP-A695-06A-01-TS1	0.9797979797979798	CAFs-tumor_purity (low-high)
TCGA-RP-A695-06A-01-TS1	0.8978280141843972	T_cells-tumor_purity (low-high)
TCGA-RP-A695-06A-01-TS1	0.9890710382513661	endothelial_cells-tumor_purity (low-high)
TCGA-RP-A695-06A-01-TS1	0.9646313885119856	T_cells-endothelial_cells (high-low)
TCGA-RP-A695-06A-01-TS1	0.5563279492946228	T_cells-endothelial_cells (high-high)
TCGA-RP-A695-06A-01-TS1	0.933428097607202	T_cells-tumor_purity (high-high)
TCGA-RP-A695-06A-01-TS1	0.7043468733228222	endothelial_cells-tumor_purity (high-high)
TCGA-WE-A8ZO-06A-01-TS1	0.8954792930202767	CAFs-T_cells (low-low)
TCGA-WE-A8ZO-06A-01-TS1	0.8602660678931865	CAFs-endothelial_cells (low-low)
TCGA-WE-A8ZO-06A-01-TS1	0.774216829802873	T_cells-endothelial_cells (low-low)
TCGA-WE-A8ZO-06A-01-TS1	0.6405367231638418	CAFs-tumor_purity (low-low)
TCGA-WE-A8ZO-06A-01-TS1	0.36004048743698647	T_cells-tumor_purity (low-low)
TCGA-WE-A8ZO-06A-01-TS1	0.668245301955711	endothelial_cells-tumor_purity (low-low)
TCGA-WE-A8ZO-06A-01-TS1	0.9014957264957264	CAFs-T_cells (low-high)
TCGA-WE-A8ZO-06A-01-TS1	0.5597707847707848	CAFs-endothelial_cells (low-high)
TCGA-WE-A8ZO-06A-01-TS1	0.38608932051555006	T_cells-endothelial_cells (low-high)
TCGA-WE-A8ZO-06A-01-TS1	0.9177257525083612	CAFs-tumor_purity (low-high)
TCGA-WE-A8ZO-06A-01-TS1	0.9590964590964591	T_cells-tumor_purity (low-high)
TCGA-WE-A8ZO-06A-01-TS1	0.8848589845799518	endothelial_cells-tumor_purity (low-high)
TCGA-WE-A8ZO-06A-01-TS1	0.843033041013376	T_cells-endothelial_cells (high-low)
TCGA-WE-A8ZO-06A-01-TS1	0.5328710837185413	T_cells-tumor_purity (high-low)
TCGA-WE-A8ZO-06A-01-TS1	0.18644067796610167	endothelial_cells-tumor_purity (high-low)
TCGA-WE-A8ZO-06A-01-TS1	0.3548562548562549	T_cells-endothelial_cells (high-high)
TCGA-WE-A8ZO-06A-01-TS1	0.705935127674258	T_cells-tumor_purity (high-high)
TCGA-WE-A8ZO-06A-01-TS1	0.40319342493255533	endothelial_cells-tumor_purity (high-high)
TCGA-D3-A8GM-06A-01-TSA	0.09522624734607217	CAFs-T_cells (low-low)
TCGA-D3-A8GM-06A-01-TSA	0.79484441274214	CAFs-endothelial_cells (low-low)
TCGA-D3-A8GM-06A-01-TSA	0.05982905982905983	T_cells-endothelial_cells (low-low)
TCGA-D3-A8GM-06A-01-TSA	0.45073491136027327	CAFs-tumor_purity (low-low)
TCGA-D3-A8GM-06A-01-TSA	0.03333333333333333	T_cells-tumor_purity (low-low)
TCGA-D3-A8GM-06A-01-TSA	0.49465106508393375	endothelial_cells-tumor_purity (low-low)
TCGA-D3-A8GM-06A-01-TSA	0.7184490251350716	CAFs-T_cells (low-high)
TCGA-D3-A8GM-06A-01-TSA	0.5178626065957782	CAFs-endothelial_cells (low-high)
TCGA-D3-A8GM-06A-01-TSA	0.06230529595015576	T_cells-endothelial_cells (low-high)
TCGA-D3-A8GM-06A-01-TSA	0.778788838655801	CAFs-tumor_purity (low-high)
TCGA-D3-A8GM-06A-01-TSA	0.03948896631823461	T_cells-tumor_purity (low-high)
TCGA-D3-A8GM-06A-01-TSA	0.6040037285719271	endothelial_cells-tumor_purity (low-high)
TCGA-D3-A8GM-06A-01-TSA	0.0	CAFs-T_cells (high-low)
TCGA-D3-A8GM-06A-01-TSA	0.4735756860826992	CAFs-endothelial_cells (high-low)
TCGA-D3-A8GM-06A-01-TSA	0.6595575122722962	T_cells-endothelial_cells (high-low)
TCGA-D3-A8GM-06A-01-TSA	0.8595317725752508	CAFs-tumor_purity (high-low)
TCGA-D3-A8GM-06A-01-TSA	0.5911146665322886	T_cells-tumor_purity (high-low)
TCGA-D3-A8GM-06A-01-TSA	0.5327393271318505	endothelial_cells-tumor_purity (high-low)
TCGA-D3-A8GM-06A-01-TSA	0.7701451703662645	CAFs-T_cells (high-high)
TCGA-D3-A8GM-06A-01-TSA	0.5902963858571335	CAFs-endothelial_cells (high-high)
TCGA-D3-A8GM-06A-01-TSA	0.7446904946904946	T_cells-endothelial_cells (high-high)
TCGA-D3-A8GM-06A-01-TSA	0.520913368474344	CAFs-tumor_purity (high-high)
TCGA-D3-A8GM-06A-01-TSA	0.740805265195509	T_cells-tumor_purity (high-high)
TCGA-D3-A8GM-06A-01-TSA	0.5086432307200651	endothelial_cells-tumor_purity (high-high)
TCGA-D3-A3MV-06A-01-TSA	0.015151515151515152	CAFs-T_cells (low-low)
TCGA-D3-A3MV-06A-01-TSA	0.417910447761194	CAFs-endothelial_cells (low-low)
TCGA-D3-A3MV-06A-01-TSA	0.23368869936034117	T_cells-endothelial_cells (low-low)
TCGA-D3-A3MV-06A-01-TSA	0.02127659574468085	CAFs-tumor_purity (low-low)
TCGA-D3-A3MV-06A-01-TSA	0.5789785733048144	T_cells-tumor_purity (low-low)
TCGA-D3-A3MV-06A-01-TSA	0.11321250328342526	endothelial_cells-tumor_purity (low-low)
TCGA-D3-A3MV-06A-01-TSA	0.19191919191919193	CAFs-T_cells (low-high)
TCGA-D3-A3MV-06A-01-TSA	0.016129032258064516	CAFs-endothelial_cells (low-high)
TCGA-D3-A3MV-06A-01-TSA	0.6781874039938556	T_cells-endothelial_cells (low-high)
TCGA-D3-A3MV-06A-01-TSA	0.2849462365591398	CAFs-tumor_purity (low-high)
TCGA-D3-A3MV-06A-01-TSA	0.5911255411255412	T_cells-tumor_purity (low-high)
TCGA-D3-A3MV-06A-01-TSA	0.7026942355889724	endothelial_cells-tumor_purity (low-high)
TCGA-D3-A3MV-06A-01-TSA	0.7831196581196581	CAFs-T_cells (high-low)
TCGA-D3-A3MV-06A-01-TSA	0.5181215136439018	CAFs-endothelial_cells (high-low)
TCGA-D3-A3MV-06A-01-TSA	0.41135735464093676	T_cells-endothelial_cells (high-low)
TCGA-D3-A3MV-06A-01-TSA	0.7312176944344273	CAFs-tumor_purity (high-low)
TCGA-D3-A3MV-06A-01-TSA	0.5963719725791718	T_cells-tumor_purity (high-low)
TCGA-D3-A3MV-06A-01-TSA	0.9343778488542777	endothelial_cells-tumor_purity (high-low)
TCGA-D3-A3MV-06A-01-TSA	0.7506407357153626	CAFs-T_cells (high-high)
TCGA-D3-A3MV-06A-01-TSA	0.9635135473845152	CAFs-endothelial_cells (high-high)
TCGA-D3-A3MV-06A-01-TSA	0.8362295107534429	T_cells-endothelial_cells (high-high)
TCGA-D3-A3MV-06A-01-TSA	0.8324132008342534	CAFs-tumor_purity (high-high)
TCGA-D3-A3MV-06A-01-TSA	0.7765113824815316	T_cells-tumor_purity (high-high)
TCGA-D3-A3MV-06A-01-TSA	0.8946236559139784	endothelial_cells-tumor_purity (high-high)
TCGA-EE-A2MM-06A-01-TSA	0.7108317214700194	CAFs-T_cells (low-low)
TCGA-EE-A2MM-06A-01-TSA	0.9389514671116673	CAFs-endothelial_cells (low-low)
TCGA-EE-A2MM-06A-01-TSA	0.7370349060222479	T_cells-endothelial_cells (low-low)
TCGA-EE-A2MM-06A-01-TSA	0.32205778717406625	CAFs-tumor_purity (low-low)
TCGA-EE-A2MM-06A-01-TSA	0.20075757575757577	T_cells-tumor_purity (low-low)
TCGA-EE-A2MM-06A-01-TSA	0.2849462365591398	endothelial_cells-tumor_purity (low-low)
TCGA-EE-A2MM-06A-01-TSA	0.59904046725073	CAFs-T_cells (low-high)
TCGA-EE-A2MM-06A-01-TSA	0.1474388204894361	CAFs-endothelial_cells (low-high)
TCGA-EE-A2MM-06A-01-TSA	0.06060606060606061	T_cells-endothelial_cells (low-high)
TCGA-EE-A2MM-06A-01-TSA	0.8723828716852783	CAFs-tumor_purity (low-high)
TCGA-EE-A2MM-06A-01-TSA	0.8238396624472574	T_cells-tumor_purity (low-high)
TCGA-EE-A2MM-06A-01-TSA	0.9138537787031877	endothelial_cells-tumor_purity (low-high)
TCGA-EE-A2MM-06A-01-TSA	0.45973295340383946	CAFs-T_cells (high-low)
TCGA-EE-A2MM-06A-01-TSA	0.7836267674977352	CAFs-endothelial_cells (high-low)
TCGA-EE-A2MM-06A-01-TSA	0.7643421884882985	T_cells-endothelial_cells (high-low)
TCGA-EE-A2MM-06A-01-TSA	0.18253968253968256	CAFs-tumor_purity (high-low)
TCGA-EE-A2MM-06A-01-TSA	0.18000000000000002	T_cells-tumor_purity (high-low)
TCGA-EE-A2MM-06A-01-TSA	0.0	endothelial_cells-tumor_purity (high-low)
TCGA-EE-A2MM-06A-01-TSA	0.5250793650793651	CAFs-T_cells (high-high)
TCGA-EE-A2MM-06A-01-TSA	0.13095238095238096	CAFs-endothelial_cells (high-high)
TCGA-EE-A2MM-06A-01-TSA	0.11333333333333334	T_cells-endothelial_cells (high-high)
TCGA-EE-A2MM-06A-01-TSA	0.6878306878306879	CAFs-tumor_purity (high-high)
TCGA-EE-A2MM-06A-01-TSA	0.6114499936459524	T_cells-tumor_purity (high-high)
TCGA-EE-A2MM-06A-01-TSA	0.2044469568494441	endothelial_cells-tumor_purity (high-high)
TCGA-FR-A729-06A-01-TS1	0.8111826186734515	CAFs-T_cells (low-low)
TCGA-FR-A729-06A-01-TS1	0.862385665017244	CAFs-endothelial_cells (low-low)
TCGA-FR-A729-06A-01-TS1	0.6684403688882972	T_cells-endothelial_cells (low-low)
TCGA-FR-A729-06A-01-TS1	0.9041482711018411	CAFs-tumor_purity (low-low)
TCGA-FR-A729-06A-01-TS1	0.3533882685149532	T_cells-tumor_purity (low-low)
TCGA-FR-A729-06A-01-TS1	0.8863242990161625	endothelial_cells-tumor_purity (low-low)
TCGA-FR-A729-06A-01-TS1	0.9087083570500258	CAFs-T_cells (low-high)
TCGA-FR-A729-06A-01-TS1	0.2644444444444444	CAFs-endothelial_cells (low-high)
TCGA-FR-A729-06A-01-TS1	0.0524564761644335	T_cells-endothelial_cells (low-high)
TCGA-FR-A729-06A-01-TS1	0.7563124928169177	CAFs-tumor_purity (low-high)
TCGA-FR-A729-06A-01-TS1	0.7193396226415095	T_cells-tumor_purity (low-high)
TCGA-FR-A729-06A-01-TS1	0.7414777893501298	endothelial_cells-tumor_purity (low-high)
TCGA-FR-A729-06A-01-TS1	0.8563131313131312	T_cells-endothelial_cells (high-low)
TCGA-FR-A729-06A-01-TS1	0.9430070568700706	T_cells-tumor_purity (high-low)
TCGA-FR-A729-06A-01-TS1	0.2834855403348554	endothelial_cells-tumor_purity (high-low)
TCGA-FR-A729-06A-01-TS1	0.27623756650474207	T_cells-endothelial_cells (high-high)
TCGA-FR-A729-06A-01-TS1	0.5424194564757872	T_cells-tumor_purity (high-high)
TCGA-FR-A729-06A-01-TS1	0.06274957758172113	endothelial_cells-tumor_purity (high-high)
TCGA-QB-A6FS-06A-01-TSA	0.8368777379530067	CAFs-T_cells (low-low)
TCGA-QB-A6FS-06A-01-TSA	0.5475466919911364	CAFs-tumor_purity (low-low)
TCGA-QB-A6FS-06A-01-TSA	0.18076285240464343	T_cells-tumor_purity (low-low)
TCGA-QB-A6FS-06A-01-TSA	0.7477428674611774	CAFs-T_cells (low-high)
TCGA-QB-A6FS-06A-01-TSA	0.9012498851208529	CAFs-endothelial_cells (low-high)
TCGA-QB-A6FS-06A-01-TSA	0.9353448275862069	T_cells-endothelial_cells (low-high)
TCGA-QB-A6FS-06A-01-TSA	0.8076508433315945	CAFs-tumor_purity (low-high)
TCGA-QB-A6FS-06A-01-TSA	0.8955790297339593	T_cells-tumor_purity (low-high)
TCGA-QB-A6FS-06A-01-TSA	0.8376068376068376	CAFs-T_cells (high-low)
TCGA-QB-A6FS-06A-01-TSA	0.16666666666666666	CAFs-tumor_purity (high-low)
TCGA-QB-A6FS-06A-01-TSA	0.6160044846191578	T_cells-tumor_purity (high-low)
TCGA-QB-A6FS-06A-01-TSA	0.6503254478595166	endothelial_cells-tumor_purity (high-low)
TCGA-QB-A6FS-06A-01-TSA	0.23943661971830985	CAFs-T_cells (high-high)
TCGA-QB-A6FS-06A-01-TSA	0.9021739130434782	CAFs-endothelial_cells (high-high)
TCGA-QB-A6FS-06A-01-TSA	0.8511308272056787	T_cells-endothelial_cells (high-high)
TCGA-QB-A6FS-06A-01-TSA	0.7962962962962963	CAFs-tumor_purity (high-high)
TCGA-QB-A6FS-06A-01-TSA	0.6695408055493094	T_cells-tumor_purity (high-high)
TCGA-QB-A6FS-06A-01-TSA	0.987368656382741	endothelial_cells-tumor_purity (high-high)
TCGA-EB-A44O-01A-01-TSA	0.7801951476793249	CAFs-T_cells (low-low)
TCGA-EB-A44O-01A-01-TSA	0.9424369313482218	CAFs-endothelial_cells (low-low)
TCGA-EB-A44O-01A-01-TSA	0.8779761904761904	T_cells-endothelial_cells (low-low)
TCGA-EB-A44O-01A-01-TSA	0.4148646272855134	CAFs-tumor_purity (low-low)
TCGA-EB-A44O-01A-01-TSA	0.5591237709658762	T_cells-tumor_purity (low-low)
TCGA-EB-A44O-01A-01-TSA	0.5442702500933184	endothelial_cells-tumor_purity (low-low)
TCGA-EB-A44O-01A-01-TSA	0.8236335125448028	CAFs-T_cells (low-high)
TCGA-EB-A44O-01A-01-TSA	0.06597222222222222	CAFs-endothelial_cells (low-high)
TCGA-EB-A44O-01A-01-TSA	0.27579365079365076	T_cells-endothelial_cells (low-high)
TCGA-EB-A44O-01A-01-TSA	0.9445868235606967	CAFs-tumor_purity (low-high)
TCGA-EB-A44O-01A-01-TSA	0.8028985507246377	T_cells-tumor_purity (low-high)
TCGA-EB-A44O-01A-01-TSA	0.9257488434093939	endothelial_cells-tumor_purity (low-high)
TCGA-EB-A44O-01A-01-TSA	0.6051770105632615	CAFs-T_cells (high-low)
TCGA-EB-A44O-01A-01-TSA	0.7457875457875458	CAFs-endothelial_cells (high-low)
TCGA-EB-A44O-01A-01-TSA	0.7567307692307693	T_cells-endothelial_cells (high-low)
TCGA-EB-A44O-01A-01-TSA	0.8837253777012813	CAFs-tumor_purity (high-low)
TCGA-EB-A44O-01A-01-TSA	0.4444444444444445	T_cells-tumor_purity (high-low)
TCGA-EB-A44O-01A-01-TSA	0.6666666666666666	endothelial_cells-tumor_purity (high-low)
TCGA-EB-A44O-01A-01-TSA	0.5349753444156372	CAFs-T_cells (high-high)
TCGA-EB-A44O-01A-01-TSA	0.6349206349206349	CAFs-endothelial_cells (high-high)
TCGA-EB-A44O-01A-01-TSA	0.15277777777777776	T_cells-endothelial_cells (high-high)
TCGA-EB-A44O-01A-01-TSA	0.7117276445230464	CAFs-tumor_purity (high-high)
TCGA-EB-A44O-01A-01-TSA	0.7736800683576183	T_cells-tumor_purity (high-high)
TCGA-EB-A44O-01A-01-TSA	0.06445012787723785	endothelial_cells-tumor_purity (high-high)
TCGA-EE-A3AA-06A-01-TSA	0.9308540960243746	CAFs-T_cells (low-low)
TCGA-EE-A3AA-06A-01-TSA	0.7149486781562254	CAFs-endothelial_cells (low-low)
TCGA-EE-A3AA-06A-01-TSA	0.5513213981244671	T_cells-endothelial_cells (low-low)
TCGA-EE-A3AA-06A-01-TSA	0.7464195196524118	CAFs-tumor_purity (low-low)
TCGA-EE-A3AA-06A-01-TSA	0.04411764705882353	T_cells-tumor_purity (low-low)
TCGA-EE-A3AA-06A-01-TSA	0.7012578616352201	endothelial_cells-tumor_purity (low-low)
TCGA-EE-A3AA-06A-01-TSA	0.8537509895354818	CAFs-T_cells (low-high)
TCGA-EE-A3AA-06A-01-TSA	0.7795618564483497	CAFs-endothelial_cells (low-high)
TCGA-EE-A3AA-06A-01-TSA	0.634663570069378	T_cells-endothelial_cells (low-high)
TCGA-EE-A3AA-06A-01-TSA	0.9380710813177523	CAFs-tumor_purity (low-high)
TCGA-EE-A3AA-06A-01-TSA	0.9458916900093371	T_cells-tumor_purity (low-high)
TCGA-EE-A3AA-06A-01-TSA	0.506547619047619	endothelial_cells-tumor_purity (low-high)
TCGA-EE-A3AA-06A-01-TSA	0.0196078431372549	CAFs-T_cells (high-low)
TCGA-EE-A3AA-06A-01-TSA	0.07905982905982906	CAFs-endothelial_cells (high-low)
TCGA-EE-A3AA-06A-01-TSA	0.7327343516022761	T_cells-endothelial_cells (high-low)
TCGA-EE-A3AA-06A-01-TSA	0.27586206896551724	CAFs-tumor_purity (high-low)
TCGA-EE-A3AA-06A-01-TSA	0.90965748298814	T_cells-tumor_purity (high-low)
TCGA-EE-A3AA-06A-01-TSA	0.6281179138321995	endothelial_cells-tumor_purity (high-low)
TCGA-EE-A3AA-06A-01-TSA	0.18115942028985507	CAFs-T_cells (high-high)
TCGA-EE-A3AA-06A-01-TSA	0.1360544217687075	CAFs-endothelial_cells (high-high)
TCGA-EE-A3AA-06A-01-TSA	0.6222318714719931	T_cells-endothelial_cells (high-high)
TCGA-EE-A3AA-06A-01-TSA	0.026041666666666668	CAFs-tumor_purity (high-high)
TCGA-EE-A3AA-06A-01-TSA	0.3901763319494897	T_cells-tumor_purity (high-high)
TCGA-EE-A3AA-06A-01-TSA	0.6559064520870076	endothelial_cells-tumor_purity (high-high)
TCGA-WE-A8JZ-06A-01-TSA	0.8115304225665801	T_cells-endothelial_cells (low-low)
TCGA-WE-A8JZ-06A-01-TSA	0.3910174880763116	T_cells-tumor_purity (low-low)
TCGA-WE-A8JZ-06A-01-TSA	0.04504504504504505	endothelial_cells-tumor_purity (low-low)
TCGA-WE-A8JZ-06A-01-TSA	0.8821790722761597	T_cells-endothelial_cells (low-high)
TCGA-WE-A8JZ-06A-01-TSA	0.963616162630332	T_cells-tumor_purity (low-high)
TCGA-WE-A8JZ-06A-01-TSA	0.8599791144527987	endothelial_cells-tumor_purity (low-high)
TCGA-WE-A8JZ-06A-01-TSA	0.8675947602356479	CAFs-T_cells (high-low)
TCGA-WE-A8JZ-06A-01-TSA	0.866402897435668	CAFs-endothelial_cells (high-low)
TCGA-WE-A8JZ-06A-01-TSA	0.08938880706921944	T_cells-endothelial_cells (high-low)
TCGA-WE-A8JZ-06A-01-TSA	0.41956241956241963	CAFs-tumor_purity (high-low)
TCGA-WE-A8JZ-06A-01-TSA	0.0	T_cells-tumor_purity (high-low)
TCGA-WE-A8JZ-06A-01-TSA	0.15914323962516733	endothelial_cells-tumor_purity (high-low)
TCGA-WE-A8JZ-06A-01-TSA	0.10711133178859096	CAFs-T_cells (high-high)
TCGA-WE-A8JZ-06A-01-TSA	0.7661579651941097	CAFs-endothelial_cells (high-high)
TCGA-WE-A8JZ-06A-01-TSA	0.26666666666666666	T_cells-endothelial_cells (high-high)
TCGA-WE-A8JZ-06A-01-TSA	0.7731466042611282	CAFs-tumor_purity (high-high)
TCGA-WE-A8JZ-06A-01-TSA	0.16264057579847055	T_cells-tumor_purity (high-high)
TCGA-WE-A8JZ-06A-01-TSA	0.5582184142526859	endothelial_cells-tumor_purity (high-high)
TCGA-FS-A1ZD-06A-01-TSA	0.3125	CAFs-T_cells (low-low)
TCGA-FS-A1ZD-06A-01-TSA	0.11228070175438597	CAFs-tumor_purity (low-low)
TCGA-FS-A1ZD-06A-01-TSA	0.5340281396560709	T_cells-tumor_purity (low-low)
TCGA-FS-A1ZD-06A-01-TSA	0.1791111111111111	CAFs-T_cells (low-high)
TCGA-FS-A1ZD-06A-01-TSA	0.26306306306306304	CAFs-endothelial_cells (low-high)
TCGA-FS-A1ZD-06A-01-TSA	0.5556320938629784	T_cells-endothelial_cells (low-high)
TCGA-FS-A1ZD-06A-01-TSA	0.8205128205128205	CAFs-tumor_purity (low-high)
TCGA-FS-A1ZD-06A-01-TSA	0.328125	T_cells-tumor_purity (low-high)
TCGA-FS-A1ZD-06A-01-TSA	0.5751008064516129	CAFs-T_cells (high-low)
TCGA-FS-A1ZD-06A-01-TSA	0.9416666666666668	CAFs-tumor_purity (high-low)
TCGA-FS-A1ZD-06A-01-TSA	0.8621694624468909	T_cells-tumor_purity (high-low)
TCGA-FS-A1ZD-06A-01-TSA	0.887042842215256	endothelial_cells-tumor_purity (high-low)
TCGA-FS-A1ZD-06A-01-TSA	0.910225013082156	CAFs-T_cells (high-high)
TCGA-FS-A1ZD-06A-01-TSA	0.9388569236670503	CAFs-endothelial_cells (high-high)
TCGA-FS-A1ZD-06A-01-TSA	0.8852814787198556	T_cells-endothelial_cells (high-high)
TCGA-FS-A1ZD-06A-01-TSA	0.3125763125763125	CAFs-tumor_purity (high-high)
TCGA-FS-A1ZD-06A-01-TSA	0.24512820512820513	T_cells-tumor_purity (high-high)
TCGA-FS-A1ZD-06A-01-TSA	0.21987204595900248	endothelial_cells-tumor_purity (high-high)
TCGA-D3-A3ML-06A-01-TSA	0.9871794871794872	CAFs-T_cells (low-low)
TCGA-D3-A3ML-06A-01-TSA	0.8333333333333334	CAFs-endothelial_cells (low-low)
TCGA-D3-A3ML-06A-01-TSA	0.9068765664160402	T_cells-endothelial_cells (low-low)
TCGA-D3-A3ML-06A-01-TSA	0.22689326177698269	CAFs-endothelial_cells (low-high)
TCGA-D3-A3ML-06A-01-TSA	0.148901355773726	T_cells-endothelial_cells (low-high)
TCGA-D3-A3ML-06A-01-TSA	0.9876543209876543	CAFs-tumor_purity (low-high)
TCGA-D3-A3ML-06A-01-TSA	0.9787045252883763	T_cells-tumor_purity (low-high)
TCGA-D3-A3ML-06A-01-TSA	0.8666666666666667	endothelial_cells-tumor_purity (low-high)
TCGA-D3-A3ML-06A-01-TSA	0.17019400352733685	endothelial_cells-tumor_purity (high-high)
TCGA-ER-A196-01A-01-TSA	0.1757105943152455	CAFs-T_cells (low-low)
TCGA-ER-A196-01A-01-TSA	0.39114754707861615	CAFs-endothelial_cells (low-low)
TCGA-ER-A196-01A-01-TSA	0.43533600926745236	T_cells-endothelial_cells (low-low)
TCGA-ER-A196-01A-01-TSA	0.2842377260981912	CAFs-tumor_purity (low-low)
TCGA-ER-A196-01A-01-TSA	0.7040451347373783	T_cells-tumor_purity (low-low)
TCGA-ER-A196-01A-01-TSA	0.4957865448781191	endothelial_cells-tumor_purity (low-low)
TCGA-ER-A196-01A-01-TSA	0.3152613306700908	CAFs-T_cells (low-high)
TCGA-ER-A196-01A-01-TSA	0.13953488372093023	CAFs-endothelial_cells (low-high)
TCGA-ER-A196-01A-01-TSA	0.8779571735454089	T_cells-endothelial_cells (low-high)
TCGA-ER-A196-01A-01-TSA	0.2219919666385243	CAFs-tumor_purity (low-high)
TCGA-ER-A196-01A-01-TSA	0.7730987001311282	T_cells-tumor_purity (low-high)
TCGA-ER-A196-01A-01-TSA	0.4375637563756376	endothelial_cells-tumor_purity (low-high)
TCGA-ER-A196-01A-01-TSA	0.7747972055259149	CAFs-T_cells (high-low)
TCGA-ER-A196-01A-01-TSA	0.6309821439589324	CAFs-endothelial_cells (high-low)
TCGA-ER-A196-01A-01-TSA	0.6688417921546755	T_cells-endothelial_cells (high-low)
TCGA-ER-A196-01A-01-TSA	0.8122390283625275	CAFs-tumor_purity (high-low)
TCGA-ER-A196-01A-01-TSA	0.6315526823056103	T_cells-tumor_purity (high-low)
TCGA-ER-A196-01A-01-TSA	0.720645524890061	endothelial_cells-tumor_purity (high-low)
TCGA-ER-A196-01A-01-TSA	0.6629034868664446	CAFs-T_cells (high-high)
TCGA-ER-A196-01A-01-TSA	0.8422193634457785	CAFs-endothelial_cells (high-high)
TCGA-ER-A196-01A-01-TSA	0.5111822675392992	T_cells-endothelial_cells (high-high)
TCGA-ER-A196-01A-01-TSA	0.5464564607881853	CAFs-tumor_purity (high-high)
TCGA-ER-A196-01A-01-TSA	0.391016574184891	T_cells-tumor_purity (high-high)
TCGA-ER-A196-01A-01-TSA	0.600823637710863	endothelial_cells-tumor_purity (high-high)
TCGA-WE-A8ZM-06A-01-TS1	0.7696584073974325	CAFs-T_cells (low-low)
TCGA-WE-A8ZM-06A-01-TS1	0.9887640449438203	CAFs-endothelial_cells (low-low)
TCGA-WE-A8ZM-06A-01-TS1	0.6836622128005208	T_cells-endothelial_cells (low-low)
TCGA-WE-A8ZM-06A-01-TS1	0.0772335351311686	CAFs-tumor_purity (low-low)
TCGA-WE-A8ZM-06A-01-TS1	0.7464696223316913	T_cells-tumor_purity (low-low)
TCGA-WE-A8ZM-06A-01-TS1	0.09926420818767469	endothelial_cells-tumor_purity (low-low)
TCGA-WE-A8ZM-06A-01-TS1	0.20067381382932922	CAFs-endothelial_cells (low-high)
TCGA-WE-A8ZM-06A-01-TS1	0.8006078367524151	T_cells-endothelial_cells (low-high)
TCGA-WE-A8ZM-06A-01-TS1	0.9789029535864979	CAFs-tumor_purity (low-high)
TCGA-WE-A8ZM-06A-01-TS1	0.8862582754007455	T_cells-tumor_purity (low-high)
TCGA-WE-A8ZM-06A-01-TS1	0.9625468164794008	endothelial_cells-tumor_purity (low-high)
TCGA-WE-A8ZM-06A-01-TS1	0.9278906671461967	CAFs-T_cells (high-low)
TCGA-WE-A8ZM-06A-01-TS1	0.37462288963236573	CAFs-endothelial_cells (high-low)
TCGA-WE-A8ZM-06A-01-TS1	0.6787439613526569	CAFs-tumor_purity (high-low)
TCGA-WE-A8ZM-06A-01-TS1	0.5519396947968377	endothelial_cells-tumor_purity (high-low)
TCGA-WE-A8ZM-06A-01-TS1	0.8888888888888888	CAFs-endothelial_cells (high-high)
TCGA-WE-A8ZM-06A-01-TS1	0.7657828282828283	CAFs-tumor_purity (high-high)
TCGA-WE-A8ZM-06A-01-TS1	0.5297436401783373	endothelial_cells-tumor_purity (high-high)
TCGA-FS-A1ZY-06A-01-TS1	0.8337639063445516	CAFs-T_cells (low-low)
TCGA-FS-A1ZY-06A-01-TS1	0.7955828779599271	CAFs-endothelial_cells (low-low)
TCGA-FS-A1ZY-06A-01-TS1	0.6397404962978733	T_cells-endothelial_cells (low-low)
TCGA-FS-A1ZY-06A-01-TS1	0.1819437751004016	CAFs-tumor_purity (low-low)
TCGA-FS-A1ZY-06A-01-TS1	0.446635024948278	T_cells-tumor_purity (low-low)
TCGA-FS-A1ZY-06A-01-TS1	0.07048602573559545	endothelial_cells-tumor_purity (low-low)
TCGA-FS-A1ZY-06A-01-TS1	0.5189133782883782	CAFs-T_cells (low-high)
TCGA-FS-A1ZY-06A-01-TS1	0.4952725082806384	CAFs-endothelial_cells (low-high)
TCGA-FS-A1ZY-06A-01-TS1	0.7635506796835037	T_cells-endothelial_cells (low-high)
TCGA-FS-A1ZY-06A-01-TS1	0.9112208436724565	CAFs-tumor_purity (low-high)
TCGA-FS-A1ZY-06A-01-TS1	0.8003439386934533	T_cells-tumor_purity (low-high)
TCGA-FS-A1ZY-06A-01-TS1	0.8395699691138038	endothelial_cells-tumor_purity (low-high)
TCGA-FS-A1ZY-06A-01-TS1	0.6922365383903846	CAFs-T_cells (high-low)
TCGA-FS-A1ZY-06A-01-TS1	0.2302736962257769	CAFs-endothelial_cells (high-low)
TCGA-FS-A1ZY-06A-01-TS1	0.4238225344782722	T_cells-endothelial_cells (high-low)
TCGA-FS-A1ZY-06A-01-TS1	0.6586426794180887	CAFs-tumor_purity (high-low)
TCGA-FS-A1ZY-06A-01-TS1	0.34188034188034183	T_cells-tumor_purity (high-low)
